,codigo_postal,localidade,distrito,latitude,longitude
827,4481,"Vila do Conde, Porto",Porto,41.0858,-8.61024
828,4484,"Touguinha, Vila do Conde, Porto",Porto,41.0858,-8.61024
829,4485,"Guilhabreu, Vila do Conde, Porto",Porto,41.0858,-8.61024
830,4486,"Mindelo, Vila do Conde, Porto",Porto,41.0858,-8.61024
831,4490,"Beiriz, Póvoa de Varzim, Porto",Porto,41.0858,-8.61024
832,4494,"Beiriz, Póvoa de Varzim, Porto",Porto,41.0858,-8.61024
833,4495,"Aguçadoura, Póvoa de Varzim, Porto",Porto,41.0858,-8.61024
834,4496,"Beiriz, Póvoa de Varzim, Porto",Porto,41.0858,-8.61024
835,4510,"Jovim, Gondomar, Porto",Porto,41.0858,-8.61024
836,4514,"Fânzeres, Gondomar, Porto",Porto,41.0858,-8.61024
837,4515,"Covelo, Gondomar, Porto",Porto,41.0858,-8.61024
838,4560,"Penafiel, Porto",Porto,41.0858,-8.61024
839,4564,"Penafiel, Porto",Porto,41.0858,-8.61024
840,4570,"Balazar, Póvoa de Varzim, Porto",Porto,41.0858,-8.61024
841,4575,"Eja, Penafiel, Porto",Porto,41.0858,-8.61024
842,4576,"Alpendurada e Matos, Marco de Canaveses, Porto",Porto,41.0858,-8.61024
843,4580,"Mouriz, Paredes, Porto",Porto,41.0858,-8.61024
844,4584,"Mouriz, Paredes, Porto",Porto,41.0858,-8.61024
845,4585,"Aguiar de Sousa, Paredes, Porto",Porto,41.0858,-8.61024
846,4586,"Recarei, Paredes, Porto",Porto,41.0858,-8.61024
847,4589,"Baltar, Paredes, Porto",Porto,41.0858,-8.61024
848,4590,"Paços de Ferreira, Porto",Porto,41.0858,-8.61024
849,4591,"Freamunde, Paços de Ferreira, Porto",Porto,41.0858,-8.61024
850,4594,"Paços de Ferreira, Porto",Porto,41.0858,-8.61024
851,4595,"Arreigada, Paços de Ferreira, Porto",Porto,41.0858,-8.61024
852,4599,"Seroa, Paços de Ferreira, Porto",Porto,41.0858,-8.61024
853,4600,"São Gonçalo, Amarante, Porto",Porto,41.0858,-8.61024
854,4601,"São Gonçalo, Amarante, Porto",Porto,41.0858,-8.61024
855,4605,"Ataíde, Amarante, Porto",Porto,41.0858,-8.61024
856,4606,"Ataíde, Amarante, Porto",Porto,41.0858,-8.61024
857,4610,"Margaride Santa Eulália, Felgueiras, Porto",Porto,41.0858,-8.61024
858,4611,"Margaride Santa Eulália, Felgueiras, Porto",Porto,41.0858,-8.61024
859,4614,"Margaride Santa Eulália, Felgueiras, Porto",Porto,41.0858,-8.61024
860,4615,"Vila Cova da Lixa, Felgueiras, Porto",Porto,41.0858,-8.61024
861,4616,"Vila Cova da Lixa, Felgueiras, Porto",Porto,41.0858,-8.61024
862,4620,"Cristelos, Lousada, Porto",Porto,41.0858,-8.61024
863,4621,"Torno, Lousada, Porto",Porto,41.0858,-8.61024
864,4624,"Cristelos, Lousada, Porto",Porto,41.0858,-8.61024
865,4625,"Ariz, Marco de Canaveses, Porto",Porto,41.0858,-8.61024
866,4626,"Ariz, Marco de Canaveses, Porto",Porto,41.0858,-8.61024
867,4630,"Tuias, Marco de Canaveses, Porto",Porto,41.0858,-8.61024
868,4634,"Tuias, Marco de Canaveses, Porto",Porto,41.0858,-8.61024
869,4635,"Banho e Carvalhosa, Marco de Canaveses, Porto",Porto,41.0858,-8.61024
870,4640,"Campelo, Baião, Porto",Porto,41.0858,-8.61024
871,4641,"Santa Marinha do Zêzere, Baião, Porto",Porto,41.0858,-8.61024
872,4650,"Torno, Lousada, Porto",Porto,41.0858,-8.61024
873,4651,"Idães, Felgueiras, Porto",Porto,41.0858,-8.61024
874,4745,"Alvarelhos, Trofa, Porto",Porto,41.0858,-8.61024
875,4746,"São Romão Coronado, Trofa, Porto",Porto,41.0858,-8.61024
876,4780,"Santo Tirso, Porto",Porto,41.0858,-8.61024
877,4781,"Santo Tirso, Porto",Porto,41.0858,-8.61024
878,4784,"Areias, Santo Tirso, Porto",Porto,41.0858,-8.61024
879,4785,"São Martinho (Bougado), Trofa, Porto",Porto,41.0858,-8.61024
880,4786,"São Martinho (Bougado), Trofa, Porto",Porto,41.0858,-8.61024
881,4795,"Aves, Santo Tirso, Porto",Porto,41.0858,-8.61024
882,4796,"Aves, Santo Tirso, Porto",Porto,41.0858,-8.61024
883,4825,"Agrela, Santo Tirso, Porto",Porto,41.0858,-8.61024
884,4700,"Maximinos, Braga",Braga,41.5518,-8.4229
885,4701,"Maximinos, Braga",Braga,41.5518,-8.4229
886,4704,"Cividade, Braga",Braga,41.5518,-8.4229
887,4705,"Arentim, Braga",Braga,41.5518,-8.4229
888,4706,"Tadim, Braga",Braga,41.5518,-8.4229
889,4709,"Celeirós, Braga",Braga,41.5518,-8.4229
890,4710,"São Victor, Braga",Braga,41.5518,-8.4229
891,4711,"Maximinos, Braga",Braga,41.5518,-8.4229
892,4714,"São Victor, Braga",Braga,41.5518,-8.4229
893,4715,"São José de São Lázaro, Braga",Braga,41.5518,-8.4229
894,4716,"Maximinos, Braga",Braga,41.5518,-8.4229
895,4719,"São José de São Lázaro, Braga",Braga,41.5518,-8.4229
896,4720,"Amares, Braga",Braga,41.5518,-8.4229
897,4721,"Ferreiros, Amares, Braga",Braga,41.5518,-8.4229
898,4730,"Turiz, Vila Verde, Braga",Braga,41.5518,-8.4229
899,4731,"Turiz, Vila Verde, Braga",Braga,41.5518,-8.4229
900,4740,"Esposende, Braga",Braga,41.5518,-8.4229
901,4741,"Apúlia, Esposende, Braga",Braga,41.5518,-8.4229
902,4750,"Barcelos, Braga",Braga,41.5518,-8.4229
903,4754,"Barcelos, Braga",Braga,41.5518,-8.4229
904,4755,"Adães, Barcelos, Braga",Braga,41.5518,-8.4229
905,4760,"Antas, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
906,4761,"Lousado, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
907,4763,"Ribeirão, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
908,4764,"Gavião, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
909,4765,"Delães, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
910,4766,"Bairro, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
911,4770,"Abade de Vermoim, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
912,4771,"Pousada de Saramagos, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
913,4775,"Nine, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
914,4776,"Nine, Vila Nova de Famalicão, Braga",Braga,41.5518,-8.4229
915,4800,"Urgezes, Guimarães, Braga",Braga,41.5518,-8.4229
916,4801,"Urgezes, Guimarães, Braga",Braga,41.5518,-8.4229
917,4804,"Aldão, Guimarães, Braga",Braga,41.5518,-8.4229
918,4805,"Balazar, Guimarães, Braga",Braga,41.5518,-8.4229
919,4806,"Caldelas, Guimarães, Braga",Braga,41.5518,-8.4229
920,4809,"São Lourenço Sande, Guimarães, Braga",Braga,41.5518,-8.4229
921,4810,"Mesão Frio, Guimarães, Braga",Braga,41.5518,-8.4229
922,4811,"Urgezes, Guimarães, Braga",Braga,41.5518,-8.4229
923,4814,"São Sebastião (Guimarães), Guimarães, Braga",Braga,41.5518,-8.4229
924,4815,"São Miguel (Caldas de Vizela), Vizela, Braga",Braga,41.5518,-8.4229
925,4816,"São Miguel (Caldas de Vizela), Vizela, Braga",Braga,41.5518,-8.4229
926,4820,"Fafe, Braga",Braga,41.5518,-8.4229
927,4821,"Fafe, Braga",Braga,41.5518,-8.4229
928,4824,"Fafe, Braga",Braga,41.5518,-8.4229
929,4830,"Nossa Senhora do Amparo, Póvoa de Lanhoso, Braga",Braga,41.5518,-8.4229
930,4831,"Taíde, Póvoa de Lanhoso, Braga",Braga,41.5518,-8.4229
931,4835,"Creixomil, Guimarães, Braga",Braga,41.5518,-8.4229
932,4836,"Urgezes, Guimarães, Braga",Braga,41.5518,-8.4229
933,4839,"Nespereira, Guimarães, Braga",Braga,41.5518,-8.4229
934,4840,"Moimenta (Santo André), Terras de Bouro, Braga",Braga,41.5518,-8.4229
935,4841,"Moimenta (Santo André), Terras de Bouro, Braga",Braga,41.5518,-8.4229
936,4845,"Vilar da Veiga, Terras de Bouro, Braga",Braga,41.5518,-8.4229
937,4850,"Vieira do Minho, Braga",Braga,41.5518,-8.4229
938,4851,"Vieira do Minho, Braga",Braga,41.5518,-8.4229
939,4860,"Refojos de Basto, Cabeceiras de Basto, Braga",Braga,41.5518,-8.4229
940,4861,"Cavez, Cabeceiras de Basto, Braga",Braga,41.5518,-8.4229
941,4890,"Britelo, Celorico de Basto, Braga",Braga,41.5518,-8.4229
942,4891,"Basto (São Clemente), Celorico de Basto, Braga",Braga,41.5518,-8.4229
943,4870,"Salvador, Ribeira de Pena, Vila Real",Vila Real,41.2959,-7.74635
944,4871,"Cerva, Ribeira de Pena, Vila Real",Vila Real,41.2959,-7.74635
945,4880,"Mondim de Basto, Vila Real",Vila Real,41.2959,-7.74635
946,4881,"Mondim de Basto, Vila Real",Vila Real,41.2959,-7.74635
947,5000,"São Diniz, Vila Real",Vila Real,41.2959,-7.74635
948,5001,"São Diniz, Vila Real",Vila Real,41.2959,-7.74635
949,5004,"Folhadela, Vila Real",Vila Real,41.2959,-7.74635
950,5030,"São Miguel, Santa Marta de Penaguião, Vila Real",Vila Real,41.2959,-7.74635
951,5031,"São Miguel, Santa Marta de Penaguião, Vila Real",Vila Real,41.2959,-7.74635
952,5040,"São Nicolau, Mesão Frio, Vila Real",Vila Real,41.2959,-7.74635
953,5041,"São Nicolau, Mesão Frio, Vila Real",Vila Real,41.2959,-7.74635
954,5050,"Peso da Régua, Vila Real",Vila Real,41.2959,-7.74635
955,5051,"Peso da Régua, Vila Real",Vila Real,41.2959,-7.74635
956,5054,"Peso da Régua, Vila Real",Vila Real,41.2959,-7.74635
957,5060,"Sabrosa, Vila Real",Vila Real,41.2959,-7.74635
958,5061,"Sabrosa, Vila Real",Vila Real,41.2959,-7.74635
959,5070,"Alijó, Vila Real",Vila Real,41.2959,-7.74635
960,5071,"Alijó, Vila Real",Vila Real,41.2959,-7.74635
961,5085,"Pinhão, Alijó, Vila Real",Vila Real,41.2959,-7.74635
962,5086,"Pinhão, Alijó, Vila Real",Vila Real,41.2959,-7.74635
963,5090,"Murça, Vila Real",Vila Real,41.2959,-7.74635
964,5091,"Murça, Vila Real",Vila Real,41.2959,-7.74635
965,5400,"Santa Maria Maior, Chaves, Vila Real",Vila Real,41.2959,-7.74635
966,5401,"Santa Maria Maior, Chaves, Vila Real",Vila Real,41.2959,-7.74635
967,5425,"Vidago, Chaves, Vila Real",Vila Real,41.2959,-7.74635
968,5426,"Vidago, Chaves, Vila Real",Vila Real,41.2959,-7.74635
969,5430,"Valpaços, Vila Real",Vila Real,41.2959,-7.74635
970,5431,"Valpaços, Vila Real",Vila Real,41.2959,-7.74635
971,5445,"Carrazedo de Montenegro, Valpaços, Vila Real",Vila Real,41.2959,-7.74635
972,5446,"Carrazedo de Montenegro, Valpaços, Vila Real",Vila Real,41.2959,-7.74635
973,5450,"Vila Pouca de Aguiar, Vila Real",Vila Real,41.2959,-7.74635
974,5451,"Bornes de Aguiar, Vila Pouca de Aguiar, Vila Real",Vila Real,41.2959,-7.74635
975,5460,"Boticas, Vila Real",Vila Real,41.2959,-7.74635
976,5461,"Boticas, Vila Real",Vila Real,41.2959,-7.74635
977,5470,"Montalegre, Vila Real",Vila Real,41.2959,-7.74635
978,5471,"Montalegre, Vila Real",Vila Real,41.2959,-7.74635
979,5140,"Carrazeda de Ansiães, Bragança",Bragança,41.8072,-6.759189999999999
980,5141,"Carrazeda de Ansiães, Bragança",Bragança,41.8072,-6.759189999999999
981,5160,"Torre de Moncorvo, Bragança",Bragança,41.8072,-6.759189999999999
982,5161,"Torre de Moncorvo, Bragança",Bragança,41.8072,-6.759189999999999
983,5164,"Torre de Moncorvo, Bragança",Bragança,41.8072,-6.759189999999999
984,5180,"Freixo de Espada à Cinta, Freixo Espada à Cinta, Bragança",Bragança,41.8072,-6.759189999999999
985,5181,"Lagoaça, Freixo Espada à Cinta, Bragança",Bragança,41.8072,-6.759189999999999
986,5200,"Mogadouro, Bragança",Bragança,41.8072,-6.759189999999999
987,5201,"Mogadouro, Bragança",Bragança,41.8072,-6.759189999999999
988,5210,"Miranda do Douro, Bragança",Bragança,41.8072,-6.759189999999999
989,5211,"Miranda do Douro, Bragança",Bragança,41.8072,-6.759189999999999
990,5225,"Sendim, Miranda do Douro, Bragança",Bragança,41.8072,-6.759189999999999
991,5226,"Sendim, Miranda do Douro, Bragança",Bragança,41.8072,-6.759189999999999
992,5230,"Vimioso, Bragança",Bragança,41.8072,-6.759189999999999
993,5231,"Vimioso, Bragança",Bragança,41.8072,-6.759189999999999
994,5300,"Gostei, Bragança",Bragança,41.8072,-6.759189999999999
995,5301,"Sé, Bragança",Bragança,41.8072,-6.759189999999999
996,5320,"Vinhais, Bragança",Bragança,41.8072,-6.759189999999999
997,5321,"Vinhais, Bragança",Bragança,41.8072,-6.759189999999999
998,5335,"Agrochão, Vinhais, Bragança",Bragança,41.8072,-6.759189999999999
999,5340,"Macedo de Cavaleiros, Bragança",Bragança,41.8072,-6.759189999999999
1000,5341,"Macedo de Cavaleiros, Bragança",Bragança,41.8072,-6.759189999999999
1001,5350,"Alfândega da Fé, Alfandega da Fé, Bragança",Bragança,41.8072,-6.759189999999999
1002,5351,"Alfândega da Fé, Alfandega da Fé, Bragança",Bragança,41.8072,-6.759189999999999
1003,5360,"Vila Flor, Bragança",Bragança,41.8072,-6.759189999999999
1004,5361,"Vila Flor, Bragança",Bragança,41.8072,-6.759189999999999
1005,5370,"Mirandela, Bragança",Bragança,41.8072,-6.759189999999999
1006,5371,"Mirandela, Bragança",Bragança,41.8072,-6.759189999999999
1007,5374,"Mirandela, Bragança",Bragança,41.8072,-6.759189999999999
1008,5385,"Torre de Dona Chama, Mirandela, Bragança",Bragança,41.8072,-6.759189999999999
1009,5386,"Torre de Dona Chama, Mirandela, Bragança",Bragança,41.8072,-6.759189999999999
1010,6000,Castelo Branco,Castelo Branco,39.8239,-7.49189
1011,6001,Castelo Branco,Castelo Branco,39.8239,-7.49189
1012,6004,Castelo Branco,Castelo Branco,39.8239,-7.49189
1013,6005,"Alcains, Castelo Branco",Castelo Branco,39.8239,-7.49189
1014,6006,"Louriçal do Campo, Castelo Branco",Castelo Branco,39.8239,-7.49189
1015,6030,"Vila Velha de Ródão, Vila Velha de Rodão, Castelo Branco",Castelo Branco,39.8239,-7.49189
1016,6031,"Vila Velha de Ródão, Vila Velha de Rodão, Castelo Branco",Castelo Branco,39.8239,-7.49189
1017,6060,"Idanha-a-Nova, Castelo Branco",Castelo Branco,39.8239,-7.49189
1018,6061,"Zebreira, Idanha-a-Nova, Castelo Branco",Castelo Branco,39.8239,-7.49189
1019,6090,"Penamacor, Castelo Branco",Castelo Branco,39.8239,-7.49189
1020,6091,"Penamacor, Castelo Branco",Castelo Branco,39.8239,-7.49189
1021,6100,"Sertã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1022,6101,"Cernache do Bonjardim, Sertã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1023,6110,"Vila de Rei, Castelo Branco",Castelo Branco,39.8239,-7.49189
1024,6111,"Vila de Rei, Castelo Branco",Castelo Branco,39.8239,-7.49189
1025,6150,"Proença-a-Nova, Castelo Branco",Castelo Branco,39.8239,-7.49189
1026,6151,"Sobreira Formosa, Proença-a-Nova, Castelo Branco",Castelo Branco,39.8239,-7.49189
1027,6160,"Oleiros, Castelo Branco",Castelo Branco,39.8239,-7.49189
1028,6161,"Estreito, Oleiros, Castelo Branco",Castelo Branco,39.8239,-7.49189
1029,6185,"Bogas de Baixo, Fundão, Castelo Branco",Castelo Branco,39.8239,-7.49189
1030,6200,"São Pedro, Covilhã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1031,6201,"Conceição, Covilhã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1032,6215,"Barco, Covilhã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1033,6216,"Paul, Covilhã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1034,6225,"Aldeia São Francisco Assis, Covilhã, Castelo Branco",Castelo Branco,39.8239,-7.49189
1035,6230,"Fundão, Castelo Branco",Castelo Branco,39.8239,-7.49189
1036,6231,"Fundão, Castelo Branco",Castelo Branco,39.8239,-7.49189
1037,6250,"Belmonte, Castelo Branco",Castelo Branco,39.8239,-7.49189
1038,6251,"Caria, Belmonte, Castelo Branco",Castelo Branco,39.8239,-7.49189
1039,6040,"Gavião, Portalegre",Portalegre,39.2914,-7.43235
1040,6041,"Gavião, Portalegre",Portalegre,39.2914,-7.43235
1041,6050,"Espírito Santo, Nisa, Portalegre",Portalegre,39.2914,-7.43235
1042,6051,"Alpalhão, Nisa, Portalegre",Portalegre,39.2914,-7.43235
1043,7300,"São Lourenço, Portalegre",Portalegre,39.2914,-7.43235
1044,7301,"São Lourenço, Portalegre",Portalegre,39.2914,-7.43235
1045,7320,"São João Batista, Castelo de Vide, Portalegre",Portalegre,39.2914,-7.43235
1046,7321,"São João Batista, Castelo de Vide, Portalegre",Portalegre,39.2914,-7.43235
1047,7330,"Santa Maria de Marvão, Marvão, Portalegre",Portalegre,39.2914,-7.43235
1048,7331,"Beirã, Marvão, Portalegre",Portalegre,39.2914,-7.43235
1049,7340,"Assunção, Arronches, Portalegre",Portalegre,39.2914,-7.43235
1050,7341,"Assunção, Arronches, Portalegre",Portalegre,39.2914,-7.43235
1051,7350,"Caia e São Pedro, Elvas, Portalegre",Portalegre,39.2914,-7.43235
1052,7351,"Caia e São Pedro, Elvas, Portalegre",Portalegre,39.2914,-7.43235
1053,7354,"Assunção, Elvas, Portalegre",Portalegre,39.2914,-7.43235
1054,7370,"São João Batista, Campo Maior, Portalegre",Portalegre,39.2914,-7.43235
1055,7371,"São João Batista, Campo Maior, Portalegre",Portalegre,39.2914,-7.43235
1056,7374,"Nossa Senhora da Expectação, Campo Maior, Portalegre",Portalegre,39.2914,-7.43235
1057,7400,"Ponte de Sor, Portalegre",Portalegre,39.2914,-7.43235
1058,7401,"Ponte de Sor, Portalegre",Portalegre,39.2914,-7.43235
1059,7425,"Montargil, Ponte de Sor, Portalegre",Portalegre,39.2914,-7.43235
1060,7426,"Montargil, Ponte de Sor, Portalegre",Portalegre,39.2914,-7.43235
1061,7430,"Crato e Mártires, Crato, Portalegre",Portalegre,39.2914,-7.43235
1062,7431,"Crato e Mártires, Crato, Portalegre",Portalegre,39.2914,-7.43235
1063,7440,"Alter do Chão, Portalegre",Portalegre,39.2914,-7.43235
1064,7441,"Alter do Chão, Portalegre",Portalegre,39.2914,-7.43235
1065,7450,"Monforte, Portalegre",Portalegre,39.2914,-7.43235
1066,7451,"Monforte, Portalegre",Portalegre,39.2914,-7.43235
1067,7460,"Fronteira, Portalegre",Portalegre,39.2914,-7.43235
1068,7461,"Cabeço de Vide, Fronteira, Portalegre",Portalegre,39.2914,-7.43235
1069,7464,"Fronteira, Portalegre",Portalegre,39.2914,-7.43235
1070,7470,"Sousel, Portalegre",Portalegre,39.2914,-7.43235
1071,7471,"Sousel, Portalegre",Portalegre,39.2914,-7.43235
1072,7480,"Avis, Portalegre",Portalegre,39.2914,-7.43235
1073,7481,"Avis, Portalegre",Portalegre,39.2914,-7.43235
1074,7000,"Horta das Figueiras, Évora",Évora,38.571,-7.9096
1075,7001,"Horta das Figueiras, Évora",Évora,38.571,-7.9096
1076,7004,"Santo Antão, Évora",Évora,38.571,-7.9096
1077,7005,"Horta das Figueiras, Évora",Évora,38.571,-7.9096
1078,7006,"Horta das Figueiras, Évora",Évora,38.571,-7.9096
1079,7009,"Horta das Figueiras, Évora",Évora,38.571,-7.9096
1080,7040,"Arraiolos, Évora",Évora,38.571,-7.9096
1081,7041,"Arraiolos, Évora",Évora,38.571,-7.9096
1082,7050,"Nossa Senhora do Bispo, Montemor-o-Novo, Évora",Évora,38.571,-7.9096
1083,7051,"Santiago do Escoural, Montemor-o-Novo, Évora",Évora,38.571,-7.9096
1084,7080,"Vendas Novas, Évora",Évora,38.571,-7.9096
1085,7081,"Vendas Novas, Évora",Évora,38.571,-7.9096
1086,7090,"Viana do Alentejo, Évora",Évora,38.571,-7.9096
1087,7091,"Alcáçovas, Viana do Alentejo, Évora",Évora,38.571,-7.9096
1088,7100,"Santo André Estremoz, Estremoz, Évora",Évora,38.571,-7.9096
1089,7101,"Santo André Estremoz, Estremoz, Évora",Évora,38.571,-7.9096
1090,7150,"Conceição, Vila Viçosa, Évora",Évora,38.571,-7.9096
1091,7151,"Conceição, Vila Viçosa, Évora",Évora,38.571,-7.9096
1092,7154,"Conceição, Vila Viçosa, Évora",Évora,38.571,-7.9096
1093,7160,"Conceição, Vila Viçosa, Évora",Évora,38.571,-7.9096
1094,7161,"Bencatel, Vila Viçosa, Évora",Évora,38.571,-7.9096
1095,7170,"Redondo, Évora",Évora,38.571,-7.9096
1096,7171,"Redondo, Évora",Évora,38.571,-7.9096
1097,7200,"Reguengos de Monsaraz, Évora",Évora,38.571,-7.9096
1098,7201,"Reguengos de Monsaraz, Évora",Évora,38.571,-7.9096
1099,7220,"Portel, Évora",Évora,38.571,-7.9096
1100,7221,"Portel, Évora",Évora,38.571,-7.9096
1101,7240,"Mourão, Évora",Évora,38.571,-7.9096
1102,7241,"Mourão, Évora",Évora,38.571,-7.9096
1103,7244,"Mourão, Évora",Évora,38.571,-7.9096
1104,7250,"Nossa Senhora da Conceição, Alandroal, Évora",Évora,38.571,-7.9096
1105,7251,"Nossa Senhora da Conceição, Alandroal, Évora",Évora,38.571,-7.9096
1106,7490,"Mora, Évora",Évora,38.571,-7.9096
1107,7491,"Mora, Évora",Évora,38.571,-7.9096
1108,7230,"Barrancos, Beja",Beja,38.0156,-7.86523
1109,7231,"Barrancos, Beja",Beja,38.0156,-7.86523
1110,7600,"Aljustrel, Beja",Beja,38.0156,-7.86523
1111,7601,"Aljustrel, Beja",Beja,38.0156,-7.86523
1112,7604,"Aljustrel, Beja",Beja,38.0156,-7.86523
1113,7630,"São Salvador, Odemira, Beja",Beja,38.0156,-7.86523
1114,7631,"São Luís, Odemira, Beja",Beja,38.0156,-7.86523
1115,7645,"Vila Nova de Milfontes, Odemira, Beja",Beja,38.0156,-7.86523
1116,7646,"Vila Nova de Milfontes, Odemira, Beja",Beja,38.0156,-7.86523
1117,7665,"Sabóia, Odemira, Beja",Beja,38.0156,-7.86523
1118,7670,"Ourique, Beja",Beja,38.0156,-7.86523
1119,7671,"Ourique, Beja",Beja,38.0156,-7.86523
1120,7700,"Almodôvar, Beja",Beja,38.0156,-7.86523
1121,7701,"Almodôvar, Beja",Beja,38.0156,-7.86523
1122,7750,"Mértola, Beja",Beja,38.0156,-7.86523
1123,7751,"Mértola, Beja",Beja,38.0156,-7.86523
1124,7754,"Mértola, Beja",Beja,38.0156,-7.86523
1125,7780,"Castro Verde, Beja",Beja,38.0156,-7.86523
1126,7781,"Castro Verde, Beja",Beja,38.0156,-7.86523
1127,7800,"Santiago Maior, Beja",Beja,38.0156,-7.86523
1128,7801,"Salvador, Beja",Beja,38.0156,-7.86523
1129,7830,"Santa Maria, Serpa, Beja",Beja,38.0156,-7.86523
1130,7831,"Pias, Serpa, Beja",Beja,38.0156,-7.86523
1131,7860,"Santo Agostinho, Moura, Beja",Beja,38.0156,-7.86523
1132,7861,"Santo Agostinho, Moura, Beja",Beja,38.0156,-7.86523
1133,7864,"Santo Agostinho, Moura, Beja",Beja,38.0156,-7.86523
1134,7875,"Safara, Moura, Beja",Beja,38.0156,-7.86523
1135,7876,"Safara, Moura, Beja",Beja,38.0156,-7.86523
1136,7885,"Amareleja, Moura, Beja",Beja,38.0156,-7.86523
1137,7886,"Amareleja, Moura, Beja",Beja,38.0156,-7.86523
1138,7900,"Ferreira do Alentejo, Beja",Beja,38.0156,-7.86523
1139,7901,"Ferreira do Alentejo, Beja",Beja,38.0156,-7.86523
1140,7920,"Alvito, Beja",Beja,38.0156,-7.86523
1141,7921,"Vila Nova da Baronia, Alvito, Beja",Beja,38.0156,-7.86523
1142,7924,"Alvito, Beja",Beja,38.0156,-7.86523
1143,7940,"Cuba, Beja",Beja,38.0156,-7.86523
1144,7941,"Cuba, Beja",Beja,38.0156,-7.86523
1145,7960,"Vidigueira, Beja",Beja,38.0156,-7.86523
1146,7961,"Vidigueira, Beja",Beja,38.0156,-7.86523
1147,8000,"São Pedro, Faro",Faro,37.0154,-7.935110000000001
1148,8001,"São Pedro, Faro",Faro,37.0154,-7.935110000000001
1149,8004,"Sé, Faro",Faro,37.0154,-7.935110000000001
1150,8005,"Conceição, Faro",Faro,37.0154,-7.935110000000001
1151,8006,"São Pedro, Faro",Faro,37.0154,-7.935110000000001
1152,8009,"Conceição, Faro",Faro,37.0154,-7.935110000000001
1153,8100,"São Sebastião, Loulé, Faro",Faro,37.0154,-7.935110000000001
1154,8101,"São Sebastião, Loulé, Faro",Faro,37.0154,-7.935110000000001
1155,8104,"São Clemente, Loulé, Faro",Faro,37.0154,-7.935110000000001
1156,8125,"Quarteira, Loulé, Faro",Faro,37.0154,-7.935110000000001
1157,8126,"Quarteira, Loulé, Faro",Faro,37.0154,-7.935110000000001
1158,8135,"Almancil, Loulé, Faro",Faro,37.0154,-7.935110000000001
1159,8136,"Almancil, Loulé, Faro",Faro,37.0154,-7.935110000000001
1160,8150,"São Brás de Alportel, Faro",Faro,37.0154,-7.935110000000001
1161,8151,"São Brás de Alportel, Faro",Faro,37.0154,-7.935110000000001
1162,8200,"Guia, Albufeira, Faro",Faro,37.0154,-7.935110000000001
1163,8201,"Guia, Albufeira, Faro",Faro,37.0154,-7.935110000000001
1164,8203,"Albufeira, Faro",Faro,37.0154,-7.935110000000001
1165,8300,"Silves, Faro",Faro,37.0154,-7.935110000000001
1166,8301,"Silves, Faro",Faro,37.0154,-7.935110000000001
1167,8365,"Armação de Pêra, Silves, Faro",Faro,37.0154,-7.935110000000001
1168,8366,"Tunes, Silves, Faro",Faro,37.0154,-7.935110000000001
1169,8375,"São Bartolomeu de Messines, Silves, Faro",Faro,37.0154,-7.935110000000001
1170,8376,"São Bartolomeu de Messines, Silves, Faro",Faro,37.0154,-7.935110000000001
1171,8400,"Lagoa, Lagoa (Algarve), Faro",Faro,37.0154,-7.935110000000001
1172,8401,"Lagoa, Lagoa (Algarve), Faro",Faro,37.0154,-7.935110000000001
1173,8500,"Portimão, Faro",Faro,37.0154,-7.935110000000001
1174,8501,"Portimão, Faro",Faro,37.0154,-7.935110000000001
1175,8550,"Monchique, Faro",Faro,37.0154,-7.935110000000001
1176,8551,"Monchique, Faro",Faro,37.0154,-7.935110000000001
1177,8600,"São Sebastião, Lagos, Faro",Faro,37.0154,-7.935110000000001
1178,8601,"Santa Maria, Lagos, Faro",Faro,37.0154,-7.935110000000001
1179,8604,"São Sebastião, Lagos, Faro",Faro,37.0154,-7.935110000000001
1180,8650,"Vila do Bispo, Faro",Faro,37.0154,-7.935110000000001
1181,8651,"Sagres, Vila do Bispo, Faro",Faro,37.0154,-7.935110000000001
1182,8670,"São Sebastião, Lagos, Faro",Faro,37.0154,-7.935110000000001
1183,8671,"Odeceixe, Aljezur, Faro",Faro,37.0154,-7.935110000000001
1184,8700,"Quelfes, Olhão, Faro",Faro,37.0154,-7.935110000000001
1185,8701,"Quelfes, Olhão, Faro",Faro,37.0154,-7.935110000000001
1186,8800,"Santiago Tavira, Tavira, Faro",Faro,37.0154,-7.935110000000001
1187,8801,"Santa Maria Tavira, Tavira, Faro",Faro,37.0154,-7.935110000000001
